,Unnamed: 0,LATITUDE,LONGITUDE,MAF_NAME,BLKID
277392,100827,39.78759154,-104.83356649,N Worchester St,80310083062020
123899,42354,39.72397767,-104.97953911,E 5th Ave,80310028012005
90952,215190,39.73888423,-104.96757513,N Gilpin St,80310032011002
97399,54416,39.74229212,-104.97801121,N Clarkson St,80310026021016
149754,60688,39.72512971,-104.97840345,N Washington St,80310028011007
216446,83173,39.71099231,-104.94219859,S Jackson St,80310039011001
189347,204511,39.78315728,-104.81526615,E 50th Dr,80310083871008
67204,14474,39.75528693,-104.97799342,Welton St,80310024031022
16275,270524,39.76488039,-104.99937311,Rockmont Dr,80310011021022
181972,157443,39.65750809,-104.93365161,S Cherry St,80310040034017
46358,208479,39.74168799,-104.89722625,N Spruce St,80310044032022
240600,72962,39.71040363,-104.95203544,E Alameda Ave,80310039011029
273333,228727,39.64827561,-105.05707756,W Lehigh Ave,80310120011004
184562,107079,39.71067785,-104.92253483,S Holly St,80310153001009
315628,291681,39.80688621,-104.86821092,N Galena Ct,80310041061000
300340,229899,39.62078468,-105.06397442,W Prentice Ave,80310120101010
129482,226183,39.69399998,-105.05154741,S Zenobia St,80310046012008
92939,281594,39.75263012,-104.99082379,Lawrence St,80310016002052
153961,132680,39.68365253,-104.96724148,S Gilpin St,80310030031017
21227,298307,39.79273831,-104.77847611,N Ventura St,80310083881001
34740,37974,39.76216354,-104.91434487,E Martin Luther King Blvd,80310041023007
296919,148221,39.72877149,-104.90424897,N Poplar St,80310043042029
298236,192616,39.703678000000004,-104.92549187,S Flamingo Ct,80310153002003
280403,122855,39.69501697,-105.02122096,S Dale Ct,80310014014003
203912,36759,39.79480599,-104.73465579,N Picadilly Rd,80310083893060
169103,89197,39.73880768,-104.89784814,E 14th Ave,80310044041003
104101,7497,39.75144027,-104.96806017,N Franklin St,80310023003027
16366,276332,39.7639992,-105.00007898,Rockmont Dr,80310011021022
280046,108044,39.61796442,-105.06082198,S Gray St,80310120101018
56229,288652,39.75285298,-105.01676434,N Alcott St,80310006001003
127750,88371,39.6768695,-105.00508374,W Evans Ave,80310156002040
295608,234853,39.78051131,-105.01000579,W 46th Ave,80310002022012
278980,192998,39.69012336,-105.03870878,S Patton Ct,80310046024010
119226,156913,39.69635695,-104.99375555,W Mississippi Ave,80310014011001
178327,261815,39.6801884,-104.9379186,S Colorado Blvd,80310053001004
282624,154430,39.77737281,-105.00674012,N Quieto Ct,80310002022022
248337,154490,39.7466711,-104.88668159,N Xanthia St,80310044031001
275597,96870,39.79598235,-104.81231155,E Pensacola Pl,80310083861001
80848,206670,39.73069548,-104.96888073,E 9th Ave,80310032015006
13946,60377,39.73972936,-104.96974185,N Humboldt St,80310032014000
90349,44599,39.76551242,-104.96684353,N Gilpin St,80310036013002
222127,245644,39.76791161,-104.98224511,N Brighton Blvd,80310016001007
35015,90221,39.78342305,-104.91055567,E 48th Ave,80310041021004
247772,268981,39.75897955,-105.00188873,Little Raven St,80310017011006
143672,306497,39.71129799,-104.99223273,W Alameda Ave,80310021002015
277237,136775,39.66360817,-104.92458716,S Grape Way,80310040031011
122462,230260,39.70591425,-105.03939045,S Perry St,80310045051026
283117,189323,39.69747065,-105.00385099,W Hoye Pl,80310013022017
189532,66643,39.628707399999996,-105.09523795,S Dudley St,80310120144001
108179,207526,39.74416179999999,-104.98894747,17th St,80310017021032
215530,73981,39.72949232,-104.97952401,N Pearl St,80310027021001
20572,281456,39.75443456,-105.00240873,17th St,80310017011009
108201,57524,39.75191844,-105.02563774,N Federal Blvd,80310005022012
38058,211417,39.77356495,-104.76160627,N Dunkirk Ct,80310083903021
119047,17986,39.70435647,-105.03420451,W Exposition Ave,80310045051032
307064,249912,39.77653544,-104.93914278,E Smith Rd,80310041011035
176541,162862,39.6805497,-104.9313588,S Dahlia St,80310051024006
173534,205388,39.712683399999996,-104.93243845,S Dexter St,80310043034029
266131,157216,39.77839923,-104.81423458,N Fontana Way,80310083871024
158067,223962,39.67101462,-104.94736891,S Cook St,80310040064008
138178,196463,39.72989114,-104.90851669,N Oneida St,80310043042024
55619,299449,39.73646535,-105.04735395,N Winona Ct,80310007013011
33117,226267,39.75075034,-104.92077081,N Ivanhoe St,80310042022006
237735,119140,39.78182795,-105.01391388,N Wyandot St,80310002022004
144938,155443,39.708763700000006,-104.96901284,S Franklin St,80310034012017
194804,128177,39.68382809,-105.05213115,W Colorado Ave,80310046014015
61183,255607,39.75324801,-105.02022315,N Clay St,80310006002005
263589,177501,39.69214918,-104.92411862,S Grape St,80310051022001
288452,202882,39.75164636,-104.92546875,N Glencoe St,80310041033013
202795,26571,39.77375987,-104.77174377,N Andes St,80310083903012
270287,175171,39.76792832,-104.94140406,N Harrison St,80310036022001
55792,287949,39.74130206,-105.03509919,N Lowell Blvd,80310007024002
34538,16389,39.75801766,-104.9189972,N Jasmine St,80310041045005
190575,306697,39.73062469,-104.98666281,N Lincoln St,80310027024003
40602,41709,39.77803858,-104.96374184,N Race St,80310035001053
268788,146719,39.76777255,-104.90730418,N Olive St,80310041021059
235579,55056,39.66713554,-104.93550728,E Yale Ave,80310040033001
168137,283950,39.67710086,-104.93874185,S Colorado Blvd,80310053001016
99688,182702,39.71662211,-104.98195945,E Ellsworth Ave,80310028022001
113472,247397,39.69696277,-104.98664756,S Broadway,80310029013017
314423,257775,39.78911494,-104.8852744,E Beekman Pl,80310041071001
69820,188291,39.76568894,-105.03781673,N Osceola St,80310003035013
142493,200092,39.69952172,-104.96088743,S York St,80310034022021
267995,135150,39.71989981,-105.04531002,N Vrain St,80310009024001
228273,198872,39.78114604,-104.98148343,N Pennsylvania St,80310015002035
18019,277118,39.753488399999995,-105.00130312,Wewatta St,80310017011014
251091,137690,39.78809158,-105.00577152,W Beekman Pl,80310002012020
148964,229921,39.68006446,-105.04930928,S Wolcott Ct,80310047005005
177039,136616,39.70899152,-105.04003848,S Perry St,80310045041008
263098,97791,39.63601424,-105.03697633,S Newton St,80310055032011
155508,11713,39.67928223,-104.99338484,S Santa Fe Dr,80310014031045
36192,35929,39.78027519,-104.77142701,N Andes St,80310083901002
302757,124218,39.67582436,-105.04824582,S Wolff St,80310047004005
98674,83213,39.76302519,-104.97321709999999,N Downing St,80310036013020
78258,29005,39.76388293,-105.01471416,N Wyandot St,80310004022007
211525,298646,39.75407508,-105.00758056,Little Raven St,80310017012003
95741,120000,39.73042674,-105.05287893,N Sheridan Blvd,80310009044004
87396,304915,39.757099600000004,-104.95901994,E 28th Ave,80310036032036
43803,3020,39.77498681,-105.0015933,N Lipan St,80310011012008
107055,47925,39.75044261,-105.02018418,N Clay St,80310006001023
85637,192241,39.76420841,-105.01709167,N Alcott St,80310004022006
159636,28336,39.68555484,-104.95403041,S Fillmore St,80310039023017
269057,121855,39.65854543,-105.06207413,S Harlan St,80310119022015
72359,206012,39.76416629,-105.02427391,W 34th Ave,80310004025005
279648,229449,39.71399364,-105.01948831,S Canosa Ct,80310010002003
170060,44636,39.70233063,-104.91723968,S Kearney St,80310050011004
248804,205665,39.67272327,-105.04640069,S Vrain St,80310047003003
216900,138815,39.71040121,-104.92379465,S Hudson St,80310153001008
120680,8726,39.73864819,-105.04130901,N Raleigh St,80310007012001
139309,300542,39.71404732,-104.94166797,S Harrison St,80310038003011
140744,62100,39.71634819,-104.99069758,W Ellsworth Ave,80310021002006
166538,50666,39.83330681,-104.66692869,N Undergrove St,80319800001067
76040,270069,39.76076079,-104.98461454,Walnut St,80310016002029
168789,74090,39.73928739,-104.88838871,N Willow St,80310044043003
183549,67066,39.69774987,-104.89786757,E Mississippi Ave,80310070883000
122897,247556,39.69796723,-105.02419901,S Eliot St,80310013012009
298401,164193,39.74607661,-104.92837008,N Fairfax St,80310042012005
266064,155306,39.77331113,-104.73771886,N Orleans Ct,80310083912001
2052,258151,39.6292482,-105.09258716,S Balsam Way,80310120144001
64453,20912,39.73357308,-105.02232340000002,W 10th Ave,80310008001031
89884,56761,39.74274337,-104.9529813,E 17th Ave,80310037012002
218991,54289,39.70656288,-104.88965461,E Fairmount Dr,80310070894007
148183,102147,39.70820379999999,-105.00688159999999,W Alaska Pl,80310013021016
314002,249381,39.78258485,-104.77641248,N Walden Ct,80310083882000
155315,126583,39.66675904,-105.01777615,W Yale Ave,80310156001000
301962,112315,39.69503977,-104.98128451,E Buchtel Blvd,80310030012002
70321,109624,39.74116292,-104.94682328,N Madison St,80310037011026
17796,1326,39.75349126,-105.0013031,Wewatta St,80310017011014
276559,165134,39.72376917,-104.95687523,N Columbine St,80310038005011
123027,9213,39.69033274,-104.97845166,S Clarkson St,80310030012021
231073,44322,39.73283401,-104.90739868,N Olive St,80310043042004
80987,76212,39.733632899999996,-104.99191118,W 11th Ave,80310020001040
84215,126256,39.73455521,-104.97512657,N Ogden St,80310027033001
103842,266989,39.74574852,-104.98210418,E 19th Ave,80310026011010
107318,276520,39.74976102,-105.0190225,W Front View Cres,80310006001023
236582,57969,39.73591058,-104.96371714,N Race St,80310032022002
6507,295171,39.62862153,-104.89385686,E Union Ave,80310068042020
298211,123609,39.72099242,-105.04601749,W 3rd Ave,80310009025024
114443,8270,39.71413553,-104.91398426,S Locust St,80310043063010
52787,234823,39.75383386,-104.98600879,Curtis St,80310016003029
56983,57330,39.75260294,-105.00606282,Little Raven St,80310017012002
127616,198809,39.67721999,-104.96961737,S Humboldt St,80310030042003
290444,136575,39.69330137,-105.01391226,W Louisiana Ave,80310014013007
103489,198686,39.71617404,-104.98713224,S Broadway,80310028024003
175098,108836,39.74074988,-104.97456075,N Ogden St,80310026021022
292922,147854,39.73808401,-104.91198926,N Monaco Street Pkwy,80310043041010
232529,214439,39.69566842,-105.00653578,S Quivas St,80310014011008
305213,312472,39.68108567,-104.94122467,S Colorado Blvd,80310040051019
200480,95209,39.6655207,-104.91346502,S Monaco Street Pkwy,80310068121010
180655,96182,39.65069676,-105.06287953,S Harlan St,80310119024006
284222,142730,39.77940387,-104.76331309999999,N Ceylon St,80310083901015
265752,145503,39.68724304,-105.01738314,S Beach Ct,80310014023008
233471,64749,39.63434262,-104.88709474,S Yosemite St,80310068041014
285000,119050,39.68661131,-105.03502227,S Mabry Way,80310046022018
39402,33664,39.78559487,-104.85218722,N Nome St,80319801001035
223007,278466,39.75655012,-104.98875905,Walnut St,80310016002040
134678,261297,39.71037434,-104.94429143,S Monroe St,80310039011003
2171,273167,39.6292482,-105.09258716,S Balsam Way,80310120144001
231251,44799,39.77912256,-104.96982996,N Humboldt St,80310035001074
83086,160707,39.72690768,-104.95587019,E 7th Avenue Pkwy,80310033003027
174626,82932,39.68514258,-104.93616786,E Montana Pl,80310051042001
72171,50925,39.75376969,-104.99451087,Blake St,80310017014000
30157,172766,39.78583805,-105.04182213,W 49th Ave,80310154002006
209469,28443,39.79416807,-104.73492255,N Perth Ct,80310083893073
44123,15586,39.77567521,-105.00339246,W 43rd Ave,80310011012005
265035,192832,39.67178832,-105.04034972,S Quitman St,80310047002001
22455,1602,39.70976167,-104.99334967,S Cherokee St,80310021003050
75344,61769,39.65494692,-105.06205686,W Floyd Ave,80310119023001
129838,159711,39.7097217,-104.96716795,S Gilpin St,80310034012006
215380,36247,39.75224899,-104.88605663,E 25th Ave,80310041061229
181258,54969,39.75497299,-105.00404986,Little Raven St,80310017011007
285293,165749,39.76907143,-104.92904348,N Elm St,80310041011071
203998,25290,39.79540664,-104.73583788,N Perth St,80310083893061
112047,80945,39.74366308,-104.98537717,N Lincoln St,80310026011016
288104,184680,39.75378528,-105.04906308,N Wolff St,80310005012008
273506,147710,39.74710849,-104.92548103,N Glencoe St,80310042012002
36630,289369,39.80292894,-104.86947667,N Galena St,80310041061001
9562,304335,39.78405209,-104.89236549,E Northfield Blvd,80310041071011
287411,216528,39.68889155,-104.96022288,S York St,80310034023019
63734,248335,39.76249086,-104.98615673,Blake St,80310016001013
180456,88412,39.74314176,-104.98017853,E 17th Ave,80310026012000
208894,132990,39.76952049,-104.92767375,E 38th Ave,80310041011062
144351,312575,39.71519772,-104.91006612,E Archer Dr,80310043062016
311523,293628,39.7821323,-104.88556912,E 47th Ave,80310041071011
314939,278730,39.75607606,-104.86050517,E 28th Ave,80310041061081
314298,274163,39.79151292,-104.89495884,E 51st Ave,80310041071001
284816,122932,39.65768137,-104.89514501,S Tulare Cir,80310068114018
30230,224848,39.77309306,-105.04777553,N Winona Ct,80310003015010
173869,299792,39.66801039,-104.92883682,E Yale Ave,80310053001037
303199,241717,39.77569714,-105.00581604,W 43rd Ave,80310011014001
311502,284140,39.78263359,-104.883885,E 47th Ave,80310041071011
186563,80042,39.67604623,-104.90435425,E Evans Ave,80310069011000
2748,223783,39.74633841,-104.99678153,15th St,80310017022002
103725,19604,39.72075087,-105.02842176,N Hooker St,80310009031011
146703,73660,39.70438996,-104.87602383,S Clinton St,80310070891003
42458,195718,39.77407759,-105.00455398,N Navajo St,80310011014012
77312,5481,39.73452909,-104.99009525,N Bannock St,80310020001043
235404,54649,39.657469299999995,-104.90159799999999,E Eastman Ave,80310068114010
144357,15655,39.71425619,-104.90407363,S Poplar St,80310043062021
216664,50326,39.76731891,-104.8836297,N Akron St,80310041061069
167351,14894,39.63219871,-104.91189569,S Monaco St,80310067011006
76657,153521,39.76760603,-105.01086778,N Tejon St,80310011022005
17298,83139,39.77780502,-104.77244758,E 45th Ave,80310083882000
193785,49170,39.75874574,-104.99916227,N Inca St,80310016002009
212277,32509,39.75606515,-104.86897189,N Geneva St,80310041061180
292262,213627,39.6660041,-105.02861202,S Hooker St,80310157001003
209691,84480,39.75003776,-104.99761324,Market St,80310017014011
147202,92669,39.72367361,-104.92244488,N Holly St,80310043065012
18394,312131,39.754588500000004,-105.00024324,Wewatta St,80310017011014
76479,292747,39.76219481,-105.00978285,N Shoshone St,80310011023014
249630,180534,39.75643386,-104.90660686,N Olive St,80310041042002
276961,182547,39.64286275,-105.04938821,W Oxford Ave,80310055021022
201305,232167,39.67592748,-104.92705234,E Donald Ave,80310069014005
263196,187404,39.67545774,-105.03311019,S King St,80310046034013
35378,116459,39.76344504,-104.92145206,N Ivanhoe St,80310041023009
253285,156108,39.685038899999995,-104.92808192,S Filbert Ct,80310051023020
282480,116600,39.78037516,-104.83420795,N Atchison Way,80310083121008
309635,287409,39.74372795,-105.0409499,N Raleigh St,80310007011000
206241,35899,39.74800075,-104.97964285,Park Ave,80310024032006
60178,306365,39.76278283,-105.01657009999998,N Zuni St,80310004022013
113988,9389,39.69781411,-104.96305044,S Vine St,80310034022026
87342,181474,39.75892908,-104.98241169,27th St,80310016003010
88995,6425,39.76778475,-105.02229992,N Decatur St,80310004026004
249971,212805,39.723675,-105.03211737,N Knox Ct,80310009031004
265745,103874,39.68801293,-105.01700829999999,S Alcott St,80310014023008
233807,232836,39.73750786,-104.99598579,N Speer Blvd,80310020001023
162293,135640,39.66855442,-104.96028687,S York St,80310030041020
102528,37924,39.76360121,-105.01964988,W 33rd Ave,80310004025008
46696,110174,39.75907615,-104.92908219,N Elm St,80310041031018
121532,159100,39.66812836,-104.96678736,S Williams St,80310030042037
189662,265428,39.62876408,-105.09521296,S Dudley St,80310120144001
292726,128134,39.66707089,-104.94648346,E Nielsen Ln,80310040024000
2297,269336,39.64086511,-104.89781217,E Quincy Ave,80310068094000
36819,201657,39.77716598,-104.82409489,E Andrews Dr,80310083122016
285578,189615,39.72132764,-104.96570045,N High St,80310032031006
251062,179913,39.65804757,-104.92265079999999,E Eldorado Pl,80310040032000
287152,271390,39.69631239,-104.93591457,E Mississippi Ave,80310155002003
159523,183826,39.69085446,-104.96142307,S Gaylord St,80310034023021
203134,304992,39.70106516,-104.93105197,E Kentucky Cir,80310153002007
9589,208416,39.75613725,-104.96258621,N Vine St,80310023002018
229971,188505,39.690792200000004,-104.9079294,S Oneida St,80310050024015
172324,223001,39.63454133,-104.91132289,S Monaco St,80310067011010
29815,112573,39.77908119,-105.04941624,N Xavier St,80310001023004
241938,227942,39.67574972,-104.91998112,E Iliff Ave,80310069013005
181347,56888,39.75638611,-105.00317853,Bassett St,80310017011007
79916,60360,39.73717925,-104.97561645,N Ogden St,80310027031009
264907,211735,39.75856633,-104.91086067,N Niagara St,80310041041021
301318,127337,39.75175649,-104.90726528,N Olive St,80310041043020
239431,69280,39.62714418,-105.08832919,S Ammons St,80310120102001
19356,871,39.75415533,-105.00342753,16th St,80310017011009
239125,68128,39.7044159,-104.88388391,S Alton Way,80310070893003
276899,143686,39.72604934,-104.93796541,N Ash St,80310043013011
270359,169005,39.73581129,-104.92540289,N Glencoe St,80310043022002
137300,10335,39.69261502,-104.99886413,S Jason St,80310014011029
295467,304179,39.78534311,-105.01756518,W 49th Ave,80310002011015
185399,170445,39.63897604,-104.89121194,E Princeton Ave,80310068102004
144829,44095,39.69673455,-104.98068559999999,E Mississippi Ave,80310029013023
182662,266600,39.64456358,-105.07019455,W Mansfield Ave,80310120011008
30061,228264,39.77311103,-105.05185658,N Zenobia St,80310003015007
54353,218158,39.77093697,-104.96501639,N High St,80310036011008
106041,141402,39.71482988,-105.04051918,S Quitman St,80310009022011
193927,287316,39.75921527,-104.99877753,N Inca St,80310016002009
248024,131961,39.7599366,-104.90493388,N Poplar St,80310041041016
115726,123140,39.69406341,-104.95333189,S Fillmore St,80310039021013
20260,82546,39.74474285,-104.98872986,17th St,80310017021023
187964,165913,39.71804765,-104.91948378,N Jersey St,80310043065021
252889,163314,39.74533679,-104.88613492,N Xenia St,80310044031014
78123,261901,39.76901612,-105.0333368,W 38th Ave,80310003034001
304,299663,39.70703485,-104.88771952,E Alameda Ave,80310070894006
258953,154976,39.68715553,-105.04288917,S Stuart St,80310046013008
163194,12614,39.67982283,-104.92267614,S Holly St,80310051024008
157760,308123,39.67262454,-104.95894193,S University Blvd,80310040063005
68170,189872,39.72510208,-104.95308268,N Fillmore St,80310038005002
19874,272588,39.75676607,-105.00041468,Chestnut Pl,80310017011009
145822,171112,39.7223918,-104.94706373,N Cook St,80310038001021
157543,173511,39.68628977,-104.95385414,S Fillmore St,80310039023021
296300,146135,39.74719984,-104.90139669999999,N Roslyn St,80310044033011
297011,222295,39.70308518,-105.01247616,S Umatilla Way,80310013013001
89871,56101,39.74274337,-104.9529813,E 17th Ave,80310037012002
235598,61069,39.66713554,-104.93550728,E Yale Ave,80310040033001
55459,26769,39.73790811,-105.03795579999999,N Osceola St,80310007023004
124192,9027,39.67649143,-104.99966139,S Jason St,80310156002043
10792,307802,39.752117299999995,-104.97764523,E 24th Ave,80310024021004
30452,293142,39.77539713,-105.0438937,W 43rd Ave,80310003014002
89786,6493,39.74255514,-104.95159525,N Saint Paul St,80310037012001
41323,251770,39.76666958,-104.97445299,35th St,80310016001032
126530,85085,39.71726902,-104.98780446,N Broadway,80310021002000
13025,265466,39.71041297,-105.0287807,W Nevada Pl,80310045052002
61346,82979,39.74848996,-104.99761486,Larimer St,80310017015004
304435,124839,39.78786277,-105.0201419,N Clay St,80310002011019
77202,212071,39.737009,-104.98058422,N Pennsylvania St,80310027011010
253421,180348,39.78726149,-104.83539865,N Wheeling St,80310083062005
669,59616,39.74685094,-104.98186486,N Logan St,80310026011001
193889,218423,39.7586729,-104.99906794,N Inca St,80310016002009
300987,192437,39.72593883,-104.90760787,E 6th Avenue Pkwy,80310043042054
28476,253076,39.77591616,-104.83514398,N Carson St,80310083122019
147619,27554,39.70789945,-104.87731707,E Alameda Ave,80310070891001
220753,59538,39.65864039,-104.90177154,S Tamarac Dr,80310068114010
291073,208391,39.69215223,-104.93094853,S Edison Way,80310051022008
120101,278345,39.69065394,-105.04332785,W Florida Ave,80310046011019
310855,283630,39.73124103,-104.94033257,N Albion St,80310043012007
193642,48319,39.75871329,-104.99906172,N Inca St,80310016002009
246390,138915,39.69045739,-104.97193369,S Marion St,80310034023014
313519,280268,39.65462516,-104.91726937,E Girard Pl,80310068123010
250192,193363,39.69965542,-104.96552072,S High St,80310034021014
288538,165655,39.77278772,-105.01386628,N Vallejo St,80310004012002
152102,90270,39.66162958,-105.01817531,S Bryant St,80310156001011
263309,93044,39.75307758,-104.92848017,E 25th Ave,80310041033005
131048,77225,39.70779676,-104.97212176,S Marion Street Pkwy,80310034012015
235819,56168,39.74462256,-104.9739519,E 18th Ave,80310024022009
101370,240783,39.74067193,-104.95458856,N Detroit St,80310037012016
195712,271110,39.63534793,-105.08713279999999,W Stanford Ave,80310120142007
193753,48912,39.75983924,-104.99911803,N Inca St,80310016002009
286518,153995,39.74165222,-105.04659614,N Vrain St,80310007011014
297179,104714,39.72472216,-105.03868035,N Osceola St,80310009035006
80602,295064,39.768303700000004,-104.97256025,N Marion St,80310036011013
169972,69027,39.65962527,-104.89956218,E Dartmouth Ave,80310068114007
154848,89029,39.68809842,-104.95730102,S Columbine St,80310039023009
285733,131542,39.68681226,-105.04145233,S Quitman St,80310046013009
134025,314146,39.71530934,-104.94765290000001,E Bayaud Ave,80310038004018
65676,16114,39.74796370000001,-104.99924019,Larimer St,80310017015006
13032,265479,39.71058677,-105.02875559999998,W Nevada Pl,80310045052002
47424,211698,39.77229467,-105.03730001,N Newton St,80310003013012
214930,292632,39.75226019,-104.95327771,E 23rd Ave,80310036031039
67137,198874,39.75876806,-104.97864688,29th St,80310016003007
186054,72470,39.70297432,-104.88272774,S Alton Way,80310070893006
52697,312213,39.746728399999995,-105.02791518,W 19th Ave,80310005023014
60150,52511,39.76310605,-105.01672035,W 33rd Ave,80310004022013
41662,2838,39.77684579,-105.01331061,N Vallejo St,80310002022032
63065,283554,39.76395402,-104.98640306,N Brighton Blvd,80310016001011
200787,33144,39.7596511,-105.01703769,W Dunkeld Pl,80310004024010
307990,233036,39.80928488,-104.88137295,E 62nd Ave,80310041061003
97984,85028,39.74867611,-104.96491186,N High St,80310031011017
145446,184640,39.68071242,-104.96787846,S Gilpin St,80310030031027
48439,199262,39.78712106,-104.95268056,N Fillmore St,80310035002033
224314,37478,39.66831651,-105.04272409,S Stuart Way,80310047002006
296909,173435,39.72103244,-104.97206616,N Marion St,80310032031013
169681,79552,39.69729601,-104.92614377,E Cherry Creek South Dr,80310153003000
69063,255825,39.75775657,-105.00621297,Platte St,80310011023031
166660,250503,39.66977553,-104.9902989,S Bannock St,80310014032031
111029,289635,39.7413001,-105.05052397,N Xavier St,80310007011022
106951,307497,39.74128066,-105.04964106,N Xavier St,80310007011023
138751,79148,39.7072274,-104.87933724,E Center Ave,80310070893001
306960,251260,39.720028000000006,-104.87560029,E 3rd Ave,80310044053024
205340,279528,39.75169082,-105.00421525,Delgany St,80310017012004
143533,81704,39.72010644,-104.95978718,N University Blvd,80310032031033
103438,7459,39.71853939,-104.99008604,W 1st Ave,80310021001013
254106,178788,39.73136275,-105.02961278,W 9th Ave,80310009052003
240078,65210,39.63624327,-105.07765226,W Stetson Pl,80310120101003
64857,247523,39.75871106,-105.03448739,N Lowell Blvd,80310003033010
129903,178241,39.709169,-104.96535762,S High St,80310034012020
11901,263260,39.62490329,-104.89612721,E Belleview Ave,80310068041064
299065,312658,39.73870653,-105.00564693,N Osage St,80310019011019
174389,132986,39.76714301,-105.04264424,N Stuart St,80310003021005
286469,138461,39.66645079,-104.94714197,S Cook St,80310040024001
187903,216043,39.65772866,-104.85727486,S Kenton St,80310070061000
165284,39641,39.61817321,-105.08690465,W Crestline Ave,80310120103005
248366,179928,39.682075899999994,-105.04551595,S Utica St,80310047005001
199800,79026,39.66574531,-104.95681295,S University Blvd,80310040024015
255019,146414,39.75921329,-104.92792507,N Fairfax St,80310041031019
120164,72509,39.69600043,-105.00980955,W Mosier Pl,80310014013001
245545,245239,39.74427843,-104.98717839,N Broadway,80310026011017
84133,51115,39.76554811,-104.99360645,Park Ave,80310015003081
475,307414,39.70792395,-104.88810394,E Alameda Ave,80310070894006
110826,159595,39.75176535,-105.02957194,N Irving St,80310005022014
196535,117260,39.71137484,-105.00219904,W Alameda Ave,80310010001036
49773,124766,39.77082181,-105.00456987,N Navajo St,80310011013004
84167,17350,39.76440816,-104.97574861,33rd St,80310016001024
296244,103982,39.69116067,-105.02008527,S Clay St,80310014015004
139965,139147,39.69470198,-105.02614137,W Arizona Ave,80310046021006
200211,36238,39.75420675,-104.88298072,E 25th Dr,80310041061219
150440,238925,39.71565152,-104.97495267,E Bayaud Ave,80310028032000
307142,298876,39.74272419,-104.97115259,E 17th Ave,80310031022009
277693,196910,39.70882308,-105.02121916,S Dale Ct,80310013015011
164631,88227,39.68347771,-104.93852303,E Jewell Ave,80310051042003
181619,227663,39.75623309,-105.00379443,Bassett St,80310017011007
250927,145416,39.66457675,-104.88648226,S Xanthia Ct,80310068144007
263544,115957,39.66661427,-105.04552013,S Vrain St,80310048011003
271743,157852,39.78812593,-105.01269593,N Umatilla St,80310002012007
217573,299617,39.70856601,-104.88956453,E Alameda Ave,80310070894008
1246,216803,39.74960046,-105.0008125,Blake St,80310017015008
189302,264525,39.74709025,-105.0198476,Mile High Stadium Cir,80310006001037
185692,50642,39.6799675,-104.93427870000001,E Asbury Cir,80310051042007
275131,219738,39.70673352,-105.01376234,W Custer Pl,80310013011002
254898,97439,39.7101393,-104.92077549999999,S Ivy St,80310050012006
262318,119400,39.66787479999999,-105.03998459,S Perry St,80310047002004
100839,109270,39.7496585,-104.97599392,N Emerson St,80310024022002
247298,105047,39.76666572,-104.94318923,N Jackson St,80310036022008
218215,278181,39.7299494,-104.92104082,E 8th Ave,80310043043020
112875,231342,39.69677103,-104.95436605,S Clayton Way,80310039013029
64716,259849,39.75886905,-105.04985144,W 29th Ave,80310003023015
241655,74019,39.73171965,-104.93066796,N Eudora St,80310043014006
240488,237563,39.61838529,-105.08352340000002,W Grant Ranch Blvd,80310120103005
51397,307572,39.74509787,-105.02821149,W 18th Ave,80310007021006
53335,3967,39.74903121,-105.02430688,W 21st Ave,80310006002016
87528,234657,39.75993434,-104.98509297,Walnut St,80310016002035
26406,254479,39.75511603,-105.00063815,18th St,80310017011009
51415,311703,39.74049882,-105.03951871,W Colfax Ave,80310007011021
86312,293348,39.73668526,-104.97115413,N Marion St,80310032013001
109529,193420,39.75024847,-105.03610825,N Meade St,80310005025017
67605,255047,39.76224154,-104.98349924,Blake St,80310016002030
150243,236218,39.71564142,-104.97474045,E Bayaud Ave,80310028032000
220755,59631,39.65803553,-104.90092425,E Eastman Ave,80310068114010
229036,41753,39.73260233,-104.89427878,N Ulster St,80310044054001
222381,55907,39.7508471,-104.99566229,Larimer St,80310017014007
176712,17522,39.77583085,-104.75393303,E Mitchell Pl,80310083902014
7646,309638,39.71736483,-104.97593177,N Ogden St,80310028031010
183150,136977,39.65324742,-104.93710615,S Bellaire St,80310040034024
244123,284402,39.67363221,-104.87509966,E Iliff Ave,80310068132000
145266,23857,39.68135026,-105.01506092,S Zuni St,80310156002025
61624,215536,39.74403468,-104.99044309,16th St,80310017021033
274174,135757,39.67812199,-105.05034140000001,S Xavier St,80310047005012
47499,203850,39.75143791,-104.92663345,N Forest St,80310041033012
85071,89239,39.72657916,-104.98787388,N Broadway,80310018002033
137393,136500,39.69058629999999,-104.95269426,S Milwaukee St,80310039023002
206964,221633,39.77489117,-104.74948868,E 43rd Ave,80310083911035
100586,30022,39.75122366,-104.97422885,N Ogden St,80310024021008
198775,32304,39.75524578,-104.89925603,N Syracuse St,80310041071136
8667,21223,39.77124244,-105.04568044,W 39th Ave,80310003014020
217473,36742,39.76447274,-104.8901007,N Central Park Blvd,80310041061249
11580,271042,39.76547581,-105.01076738,W 35th Ave,80310011023004
64670,283583,39.73626913,-105.03782695,N Osceola St,80310007023007
430,306403,39.70857137,-104.88883385,E Alameda Ave,80310070894006
229846,82302,39.70481077,-104.94180701,E Exposition Ave,80310039011025
210992,207965,39.75553666,-104.92608419999999,N Glencoe St,80310041032012
